res/pipesworld-no-tankage-temporal-deadlines/17/alpha_f_0.1.log,,;;;; Problem Unsolvable,2.10,257,17,241,0
res/pipesworld-no-tankage-temporal-deadlines/17/alpha_f_0.log,,;;;; Problem Unsolvable,2.13,240,16,241,0
res/pipesworld-no-tankage-temporal-deadlines/17/alpha_f_1.log,,;;;; Problem Unsolvable,2.10,228,15,221,0
res/pipesworld-no-tankage-temporal-deadlines/17/alpha_f_10000.log,,;;;; Problem Unsolvable,2.09,186,12,178,0
res/pipesworld-no-tankage-temporal-deadlines/17/alpha_ms_-1.log,,;;;; Problem Unsolvable,2.12,221,15,209,0
res/pipesworld-no-tankage-temporal-deadlines/17/alpha_ms_-10000.log,,;;;; Problem Unsolvable,2.13,238,16,228,0
res/pipesworld-no-tankage-temporal-deadlines/17/alpha_ms_0.1.log,,;;;; Problem Unsolvable,2.13,200,14,196,0
res/pipesworld-no-tankage-temporal-deadlines/17/alpha_ms_0.log,,;;;; Problem Unsolvable,2.12,259,17,245,0
res/pipesworld-no-tankage-temporal-deadlines/17/alpha_ms_1.log,,;;;; Problem Unsolvable,2.09,186,12,179,0
res/pipesworld-no-tankage-temporal-deadlines/17/alpha_ms_10000.log,,;;;; Problem Unsolvable,2.10,233,16,230,0
res/pipesworld-no-tankage-temporal-deadlines/17/h.log,,;;;; Problem Unsolvable,2.22,316,23,300,0
res/pipesworld-no-tankage-temporal-deadlines/17/h_fs.log,,;;;; Problem Unsolvable,2.21,294,19,270,0
res/pipesworld-no-tankage-temporal-deadlines/17/h_ms.log,,;;;; Problem Unsolvable,2.18,264,18,260,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_-1.log,,;;;; Problem Unsolvable,0.67,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_-10000.log,,;;;; Problem Unsolvable,0.66,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_0.1.log,,;;;; Problem Unsolvable,0.64,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_0.log,,;;;; Problem Unsolvable,0.67,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_1.log,,;;;; Problem Unsolvable,0.65,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_10000.log,,;;;; Problem Unsolvable,0.61,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_f_-1.log,,;;;; Problem Unsolvable,0.65,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_f_-10000.log,,;;;; Problem Unsolvable,0.73,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_f_0.1.log,,;;;; Problem Unsolvable,0.65,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_f_0.log,,;;;; Problem Unsolvable,0.63,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_f_1.log,,;;;; Problem Unsolvable,0.73,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_f_10000.log,,;;;; Problem Unsolvable,0.65,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_ms_-1.log,,;;;; Problem Unsolvable,0.68,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_ms_-10000.log,,;;;; Problem Unsolvable,0.66,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_ms_0.1.log,,;;;; Problem Unsolvable,0.73,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_ms_0.log,,;;;; Problem Unsolvable,0.71,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_ms_1.log,,;;;; Problem Unsolvable,0.73,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/alpha_ms_10000.log,,;;;; Problem Unsolvable,0.65,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/h.log,,;;;; Problem Unsolvable,0.67,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/h_fs.log,,;;;; Problem Unsolvable,0.66,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/18/h_ms.log,,;;;; Problem Unsolvable,0.68,0,0,1,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_-1.log,,;;;; Problem Unsolvable,9.68,994,88,981,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_-10000.log,,;;;; Problem Unsolvable,11.57,1286,123,1251,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_0.1.log,,;;;; Problem Unsolvable,9.71,1057,95,1042,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_0.log,,;;;; Problem Unsolvable,9.85,1077,98,1062,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_1.log,,;;;; Problem Unsolvable,9.28,887,78,876,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_10000.log,,;;;; Problem Unsolvable,7.67,661,53,662,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_f_-1.log,,;;;; Problem Unsolvable,9.71,1041,93,1027,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_f_-10000.log,,;;;; Problem Unsolvable,11.57,1335,127,1296,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_f_0.1.log,,;;;; Problem Unsolvable,9.81,1087,98,1075,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_f_0.log,,;;;; Problem Unsolvable,9.69,1041,93,1030,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_f_1.log,,;;;; Problem Unsolvable,9.57,956,86,937,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_f_10000.log,,;;;; Problem Unsolvable,7.66,615,49,616,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_ms_-1.log,,;;;; Problem Unsolvable,9.77,1056,94,1045,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_ms_-10000.log,,;;;; Problem Unsolvable,11.62,1472,137,1429,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_ms_0.1.log,,;;;; Problem Unsolvable,9.48,982,89,969,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_ms_0.log,,;;;; Problem Unsolvable,9.43,934,84,920,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_ms_1.log,,;;;; Problem Unsolvable,9.77,1073,96,1054,0
res/pipesworld-no-tankage-temporal-deadlines/19/alpha_ms_10000.log,,;;;; Problem Unsolvable,7.62,637,51,638,0
res/pipesworld-no-tankage-temporal-deadlines/19/h.log,,;;;; Problem Unsolvable,9.09,1087,89,1057,0
res/pipesworld-no-tankage-temporal-deadlines/19/h_fs.log,,;;;; Problem Unsolvable,10.33,1356,114,1306,0
res/pipesworld-no-tankage-temporal-deadlines/19/h_ms.log,,;;;; Problem Unsolvable,11.51,1232,118,1201,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_-1.log,,;;;; Problem Unsolvable,7.55,9523,1885,9364,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_-10000.log,,;;;; Problem Unsolvable,7.80,11030,2179,10716,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_0.1.log,,;;;; Problem Unsolvable,6.38,9861,1780,9847,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_0.log,,;;;; Problem Unsolvable,7.30,8644,1681,8563,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_1.log,,;;;; Problem Unsolvable,6.36,9417,1692,9408,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_10000.log,,;;;; Problem Unsolvable,6.72,9933,1813,9812,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_f_-1.log,,;;;; Problem Unsolvable,7.63,9259,1834,9135,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_f_-10000.log,,;;;; Problem Unsolvable,7.97,10350,2046,10059,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_f_0.1.log,,;;;; Problem Unsolvable,6.41,8910,1682,8902,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_f_0.log,,;;;; Problem Unsolvable,7.42,9731,1870,9665,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_f_1.log,,;;;; Problem Unsolvable,6.33,10143,1846,10135,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_f_10000.log,,;;;; Problem Unsolvable,6.65,9898,1729,9861,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_ms_-1.log,,;;;; Problem Unsolvable,7.49,9521,1887,9396,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_ms_-10000.log,,;;;; Problem Unsolvable,8.52,10824,2125,10565,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_ms_0.1.log,,;;;; Problem Unsolvable,6.38,9386,1694,9379,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_ms_0.log,,;;;; Problem Unsolvable,7.33,9305,1798,9239,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_ms_1.log,,;;;; Problem Unsolvable,6.41,9993,1862,9991,0
res/pipesworld-no-tankage-temporal-deadlines/2/alpha_ms_10000.log,,;;;; Problem Unsolvable,6.68,10378,1919,10315,0
res/pipesworld-no-tankage-temporal-deadlines/2/h.log,,;;;; Problem Unsolvable,6.90,9220,2262,8341,0
res/pipesworld-no-tankage-temporal-deadlines/2/h_fs.log,,;;;; Problem Unsolvable,7.50,10155,2417,9225,0
res/pipesworld-no-tankage-temporal-deadlines/2/h_ms.log,,;;;; Problem Unsolvable,10.42,15550,2990,15101,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_-1.log,,;;;; Problem Unsolvable,20.65,3217,788,3214,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_-10000.log,,;;;; Problem Unsolvable,16.17,2860,768,2861,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_0.1.log,,;;;; Problem Unsolvable,10.37,2225,490,2224,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_0.log,,;;;; Problem Unsolvable,11.91,2342,623,2330,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_1.log,,;;;; Problem Unsolvable,10.65,2128,476,2125,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_10000.log,,;;;; Problem Unsolvable,10.56,1908,425,1909,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_f_-1.log,,;;;; Problem Unsolvable,13.05,2155,596,2152,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_f_-10000.log,,;;;; Problem Unsolvable,17.75,3050,811,3051,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_f_0.1.log,,;;;; Problem Unsolvable,10.43,2390,530,2384,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_f_0.log,,;;;; Problem Unsolvable,12.24,2656,689,2644,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_f_1.log,,;;;; Problem Unsolvable,10.32,2352,519,2349,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_f_10000.log,,;;;; Problem Unsolvable,9.68,1770,399,1771,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_ms_-1.log,,;;;; Problem Unsolvable,16.34,2602,687,2599,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_ms_-10000.log,,;;;; Problem Unsolvable,18.51,3184,820,3185,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_ms_0.1.log,,;;;; Problem Unsolvable,10.21,2247,487,2244,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_ms_0.log,,;;;; Problem Unsolvable,12.58,2443,647,2431,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_ms_1.log,,;;;; Problem Unsolvable,10.61,2130,480,2129,0
res/pipesworld-no-tankage-temporal-deadlines/20/alpha_ms_10000.log,,;;;; Problem Unsolvable,8.52,1453,319,1454,0
res/pipesworld-no-tankage-temporal-deadlines/20/h.log,,;;;; Problem Unsolvable,14.99,2936,737,2932,0
res/pipesworld-no-tankage-temporal-deadlines/20/h_fs.log,,;;;; Problem Unsolvable,14.93,3020,754,3016,0
res/pipesworld-no-tankage-temporal-deadlines/20/h_ms.log,,;;;; Problem Unsolvable,11.46,1800,549,1801,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_-1.log,,;;;; Problem Unsolvable,15.22,2327,281,1967,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_-10000.log,,;;;; Problem Unsolvable,15.24,2285,261,1886,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_0.1.log,,;;;; Problem Unsolvable,14.70,2127,318,1827,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_0.log,,;;;; Problem Unsolvable,14.59,1960,280,1701,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_1.log,,;;;; Problem Unsolvable,14.52,2305,343,2032,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_10000.log,,;;;; Problem Unsolvable,12.65,1446,199,1429,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_f_-1.log,,;;;; Problem Unsolvable,15.05,2255,273,1914,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_f_-10000.log,,;;;; Problem Unsolvable,15.15,2023,233,1674,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_f_0.1.log,,;;;; Problem Unsolvable,14.85,2164,317,1849,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_f_0.log,,;;;; Problem Unsolvable,14.90,2410,338,2061,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_f_1.log,,;;;; Problem Unsolvable,14.49,2334,350,2060,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_f_10000.log,,;;;; Problem Unsolvable,12.20,1574,215,1563,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_ms_-1.log,,;;;; Problem Unsolvable,15.24,2357,283,1994,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_ms_-10000.log,,;;;; Problem Unsolvable,15.26,2261,259,1873,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_ms_0.1.log,,;;;; Problem Unsolvable,14.70,2140,313,1849,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_ms_0.log,,;;;; Problem Unsolvable,14.67,2042,291,1760,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_ms_1.log,,;;;; Problem Unsolvable,14.71,2058,313,1785,0
res/pipesworld-no-tankage-temporal-deadlines/21/alpha_ms_10000.log,,;;;; Problem Unsolvable,12.27,1367,189,1364,0
res/pipesworld-no-tankage-temporal-deadlines/21/h.log,,;;;; Problem Unsolvable,13.58,1825,206,1729,0
res/pipesworld-no-tankage-temporal-deadlines/21/h_fs.log,,;;;; Problem Unsolvable,15.03,2326,269,2001,0
res/pipesworld-no-tankage-temporal-deadlines/21/h_ms.log,,;;;; Problem Unsolvable,15.91,2515,296,1953,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_-1.log,,;;;; Problem Unsolvable,17.23,3937,469,3863,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_-10000.log,,;;;; Problem Unsolvable,16.92,3387,405,3336,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_0.1.log,,;;;; Problem Unsolvable,15.26,2836,317,2768,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_0.log,,;;;; Problem Unsolvable,15.35,2814,327,2749,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_1.log,,;;;; Problem Unsolvable,15.21,2862,321,2794,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_10000.log,,;;;; Problem Unsolvable,12.21,1756,200,1752,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_f_-1.log,,;;;; Problem Unsolvable,17.26,3907,461,3833,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_f_-10000.log,,;;;; Problem Unsolvable,17.35,4110,501,4049,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_f_0.1.log,,;;;; Problem Unsolvable,15.00,3022,340,2956,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_f_0.log,,;;;; Problem Unsolvable,15.49,3254,390,3191,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_f_1.log,,;;;; Problem Unsolvable,15.46,3181,369,3129,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_f_10000.log,,;;;; Problem Unsolvable,12.52,2044,243,2022,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_ms_-1.log,,;;;; Problem Unsolvable,16.30,3394,394,3320,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_ms_-10000.log,,;;;; Problem Unsolvable,17.43,4159,507,4094,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_ms_0.1.log,,;;;; Problem Unsolvable,15.08,2815,321,2747,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_ms_0.log,,;;;; Problem Unsolvable,15.20,2853,329,2785,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_ms_1.log,,;;;; Problem Unsolvable,15.29,2764,320,2699,0
res/pipesworld-no-tankage-temporal-deadlines/22/alpha_ms_10000.log,,;;;; Problem Unsolvable,12.16,2005,228,2002,0
res/pipesworld-no-tankage-temporal-deadlines/22/h.log,,;;;; Problem Unsolvable,13.25,2221,218,2089,0
res/pipesworld-no-tankage-temporal-deadlines/22/h_fs.log,,;;;; Problem Unsolvable,13.61,2657,264,2518,0
res/pipesworld-no-tankage-temporal-deadlines/22/h_ms.log,,;;;; Problem Unsolvable,16.63,3641,428,3560,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_-1.log,,;;;; Problem Unsolvable,22.18,4151,368,4040,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_-10000.log,,;;;; Problem Unsolvable,22.42,4254,376,4160,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_0.1.log,,;;;; Problem Unsolvable,20.66,3832,356,3774,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_0.log,,;;;; Problem Unsolvable,21.43,3817,334,3739,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_1.log,,;;;; Problem Unsolvable,20.88,4067,375,4000,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_10000.log,,;;;; Problem Unsolvable,15.84,2134,159,2135,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_f_-1.log,,;;;; Problem Unsolvable,22.19,4037,359,3943,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_f_-10000.log,,;;;; Problem Unsolvable,22.26,4145,363,4059,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_f_0.1.log,,;;;; Problem Unsolvable,20.80,3591,324,3524,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_f_0.log,,;;;; Problem Unsolvable,21.88,4170,370,4060,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_f_1.log,,;;;; Problem Unsolvable,21.51,3985,356,3893,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_f_10000.log,,;;;; Problem Unsolvable,15.61,2089,156,2090,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_ms_-1.log,,;;;; Problem Unsolvable,22.21,4125,365,4021,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_ms_-10000.log,,;;;; Problem Unsolvable,22.58,4090,361,3993,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_ms_0.1.log,,;;;; Problem Unsolvable,20.81,3598,324,3532,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_ms_0.log,,;;;; Problem Unsolvable,21.62,3997,351,3907,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_ms_1.log,,;;;; Problem Unsolvable,21.08,4120,371,4044,0
res/pipesworld-no-tankage-temporal-deadlines/23/alpha_ms_10000.log,,;;;; Problem Unsolvable,15.02,2070,157,2071,0
res/pipesworld-no-tankage-temporal-deadlines/23/h.log,,;;;; Problem Unsolvable,16.14,2122,149,2118,0
res/pipesworld-no-tankage-temporal-deadlines/23/h_fs.log,,;;;; Problem Unsolvable,19.95,3197,236,2988,0
res/pipesworld-no-tankage-temporal-deadlines/23/h_ms.log,,;;;; Problem Unsolvable,20.55,3055,231,3045,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_-1.log,,;;;; Problem Unsolvable,15.83,2834,259,2068,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_-10000.log,,;;;; Problem Unsolvable,16.69,3580,301,2525,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_0.1.log,,;;;; Problem Unsolvable,14.88,2603,252,1891,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_0.log,,;;;; Problem Unsolvable,15.99,3003,277,2143,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_1.log,,;;;; Problem Unsolvable,14.54,2624,257,1909,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_10000.log,,;;;; Problem Unsolvable,12.66,1631,127,1469,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_f_-1.log,,;;;; Problem Unsolvable,15.79,2957,269,2163,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_f_-10000.log,,;;;; Problem Unsolvable,16.70,3566,297,2511,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_f_0.1.log,,;;;; Problem Unsolvable,14.77,2652,260,1929,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_f_0.log,,;;;; Problem Unsolvable,15.78,3140,293,2257,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_f_1.log,,;;;; Problem Unsolvable,14.78,2787,275,2036,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_f_10000.log,,;;;; Problem Unsolvable,12.64,1631,127,1473,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_ms_-1.log,,;;;; Problem Unsolvable,15.73,2820,257,2063,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_ms_-10000.log,,;;;; Problem Unsolvable,16.70,3695,311,2567,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_ms_0.1.log,,;;;; Problem Unsolvable,14.86,2521,244,1815,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_ms_0.log,,;;;; Problem Unsolvable,15.74,3169,296,2277,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_ms_1.log,,;;;; Problem Unsolvable,14.65,2575,252,1864,0
res/pipesworld-no-tankage-temporal-deadlines/24/alpha_ms_10000.log,,;;;; Problem Unsolvable,12.63,1481,116,1335,0
res/pipesworld-no-tankage-temporal-deadlines/24/h.log,,;;;; Problem Unsolvable,12.96,1741,103,1528,0
res/pipesworld-no-tankage-temporal-deadlines/24/h_fs.log,,;;;; Problem Unsolvable,13.46,1976,123,1663,0
res/pipesworld-no-tankage-temporal-deadlines/24/h_ms.log,,;;;; Problem Unsolvable,18.10,5155,495,2803,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_-1.log,,;;;; Problem Unsolvable,13.11,1793,147,1554,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_-10000.log,,;;;; Problem Unsolvable,13.46,1915,156,1593,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_0.1.log,,;;;; Problem Unsolvable,12.96,1583,129,1368,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_0.log,,;;;; Problem Unsolvable,13.06,1682,137,1443,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_1.log,,;;;; Problem Unsolvable,12.58,1618,132,1417,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_10000.log,,;;;; Problem Unsolvable,8.82,996,75,916,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_f_-1.log,,;;;; Problem Unsolvable,13.04,1682,137,1447,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_f_-10000.log,,;;;; Problem Unsolvable,13.43,1980,160,1650,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_f_0.1.log,,;;;; Problem Unsolvable,12.80,1815,148,1581,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_f_0.log,,;;;; Problem Unsolvable,13.00,1783,146,1549,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_f_1.log,,;;;; Problem Unsolvable,12.64,1663,135,1452,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_f_10000.log,,;;;; Problem Unsolvable,8.52,1068,82,994,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_ms_-1.log,,;;;; Problem Unsolvable,13.13,1768,145,1524,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_ms_-10000.log,,;;;; Problem Unsolvable,13.37,1800,146,1501,0
res/pipesworld-no-tankage-temporal-deadlines/25/alpha_ms_0.1.log,,;;;; Problem Unsolvable,12.63,1617,132,1406,0
